Title,Product Link,Image URL,Price
WORLDLY DRESS,https://www.aritzia.com/en/product/worldly-dress/118268.html?dwvar_118268_color=1274,https://assets.aritzia.com/image/upload/medium/s25_a08_118268_1274_on_a.jpg,$138
HOMESTRETCH™ CREW SHORTSLEEVE DRESS,https://www.aritzia.com/en/product/homestretch%E2%84%A2-crew-shortsleeve-dress/115680.html?dwvar_115680_color=4425,https://assets.aritzia.com/image/upload/medium/f24_a08_115680_4425_on_a.jpg,$22.99-$43.50
SMOOTH MATTER™ EAVESDROP DRESS,https://www.aritzia.com/en/product/smooth-matter%E2%84%A2-eavesdrop-dress/113868.html?dwvar_113868_color=1274,https://assets.aritzia.com/image/upload/medium/s25_a08_113868_1274_on_a.jpg,$38.99-$98
MARTINE POPLIN MIDI DRESS,https://www.aritzia.com/en/product/martine-poplin-midi-dress/121196.html?dwvar_121196_color=1274,https://assets.aritzia.com/image/upload/medium/s25_a08_121196_1274_on_a.jpg,$110
SPECTRE DRESS,https://www.aritzia.com/en/product/spectre-dress/107246.html?dwvar_107246_color=11420,https://assets.aritzia.com/image/upload/medium/f24_a08_107246_11420_on_a.jpg,$63.99-$128
NEW DREAMWEAVER DRESS,https://www.aritzia.com/en/product/new-dreamweaver-dress/118105.html?dwvar_118105_color=15033,https://assets.aritzia.com/image/upload/medium/s24_04_a08_118105_15033_on_a.jpg,$30.99-$78
ENCOURAGE POPLIN DRESS,https://www.aritzia.com/en/product/encourage-poplin-dress/116065.html?dwvar_116065_color=1275,https://assets.aritzia.com/image/upload/medium/s25_a08_116065_1275_on_a.jpg,$126-$168
REVENGE SATIN DRESS,https://www.aritzia.com/en/product/revenge-satin-dress/109127.html?dwvar_109127_color=11420,https://assets.aritzia.com/image/upload/medium/f24_a08_109127_11420_on_a.jpg,$58.99
CELLA SATIN DRESS,https://www.aritzia.com/en/product/cella-satin-dress/123007.html?dwvar_123007_color=10252,https://assets.aritzia.com/image/upload/medium/s25_a08_123007_10252_on_a.jpg,$168
CONFIDENTIAL DRESS,https://www.aritzia.com/en/product/confidential-dress/124029.html?dwvar_124029_color=1275,https://assets.aritzia.com/image/upload/medium/s25_a08_124029_1275_on_a.jpg,$148
AMERIE DRESS,https://www.aritzia.com/en/product/amerie-dress/123546.html?dwvar_123546_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_123546_1274_on_a.jpg,$148
ENGAGE MINI DRESS,https://www.aritzia.com/en/product/engage-mini-dress/124036.html?dwvar_124036_color=33966,https://assets.aritzia.com/image/upload/medium/s25_a08_124036_33966_on_a.jpg,$138
LICORICE PONTE DRESS,https://www.aritzia.com/en/product/licorice-ponte-dress/123643.html?dwvar_123643_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_123643_1274_on_a.jpg,$25.99
FONDA SATIN DRESS,https://www.aritzia.com/en/product/fonda-satin-dress/119062.html?dwvar_119062_color=15104,https://assets.aritzia.com/image/upload/medium/s24_01_a08_119062_15104_on_a.jpg,$128
MARTINE LINEN DRESS,https://www.aritzia.com/en/product/martine-linen-dress/124373.html?dwvar_124373_color=1275,https://assets.aritzia.com/image/upload/medium/s25_a08_124373_1275_off_a.jpg,$128
BASQUE SLIP DRESS,https://www.aritzia.com/en/product/basque-slip-dress/122358.html?dwvar_122358_color=30400,https://assets.aritzia.com/image/upload/medium/f24_a08_122358_30400_on_a.jpg,$43.99-$48.99
LIFE WHISTLE DRESS,https://www.aritzia.com/en/product/life-whistle-dress/125207.html?dwvar_125207_color=1274,https://assets.aritzia.com/image/upload/medium/s25_a08_125207_1274_off_a.jpg,$78
MARTINE DRESS,https://www.aritzia.com/en/product/martine-dress/124353.html?dwvar_124353_color=29508,https://assets.aritzia.com/image/upload/medium/s25_a08_124353_29508_on_a.jpg,$110
ELETA LINEN MINI DRESS,https://www.aritzia.com/en/product/eleta-linen-mini-dress/108865.html?dwvar_108865_color=21352,https://assets.aritzia.com/image/upload/medium/s24_04_a08_108865_21352_on_a.jpg,$148
CHILL ROLO DRESS,https://www.aritzia.com/en/product/chill-rolo-dress/122993.html?dwvar_122993_color=33171,https://assets.aritzia.com/image/upload/medium/s24_02_a08_122993_33171_on_a.jpg,$21.99-$22.99
SATURN MINI DRESS,https://www.aritzia.com/en/product/saturn-mini-dress/114666.html?dwvar_114666_color=11420,https://assets.aritzia.com/image/upload/medium/f24_a08_114666_11420_on_a.jpg,$33.99-$68
SATURN MIDI DRESS,https://www.aritzia.com/en/product/saturn-midi-dress/114359.html?dwvar_114359_color=27311,https://assets.aritzia.com/image/upload/medium/f24_a08_114359_27311_on_a.jpg,$43.99-$88
ELETA LINEN MAXI DRESS,https://www.aritzia.com/en/product/eleta-linen-maxi-dress/108595.html?dwvar_108595_color=1275,https://assets.aritzia.com/image/upload/medium/s24_04_a08_108595_1275_on_a.jpg,$126-$168
INTELLECT SATIN DRESS,https://www.aritzia.com/en/product/intellect-satin-dress/115448.html?dwvar_115448_color=30751,https://assets.aritzia.com/image/upload/medium/s25_a08_115448_30751_on_a.jpg,$168
MILLE DRESS,https://www.aritzia.com/en/product/mille-dress/121123.html?dwvar_121123_color=33509,https://assets.aritzia.com/image/upload/medium/f24_a08_121123_33509_on_a.jpg,$48.99-$54.99
TELECAST DRESS,https://www.aritzia.com/en/product/telecast-dress/120631.html?dwvar_120631_color=28717,https://assets.aritzia.com/image/upload/medium/f24_a08_120631_28717_on_a.jpg,$66.99-$83.99
GAIA DRESS,https://www.aritzia.com/en/product/gaia-dress/122757.html?dwvar_122757_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_122757_6046_on_a.jpg,$66.99
PETRA DRESS,https://www.aritzia.com/en/product/petra-dress/122762.html?dwvar_122762_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_122762_1274_on_a.jpg,$62.99
GOLDEN HOUR LINEN DRESS,https://www.aritzia.com/en/product/golden-hour-linen-dress/101693.html?dwvar_101693_color=1275,https://assets.aritzia.com/image/upload/medium/s24_04_a08_101693_1275_on_a.jpg,$111-$148
TUBEROSE LONGSLEEVE DRESS,https://www.aritzia.com/en/product/tuberose-longsleeve-dress/123961.html?dwvar_123961_color=32815,https://assets.aritzia.com/image/upload/medium/f24_a08_123961_32815_on_a.jpg,$88.99
CELESTE DRESS,https://www.aritzia.com/en/product/celeste-dress/120033.html?dwvar_120033_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_120033_6046_on_a.jpg,$58.99
POWERSCULPT™ COURT DRESS,https://www.aritzia.com/en/product/powersculpt%E2%84%A2-court-dress/123405.html?dwvar_123405_color=1275,https://assets.aritzia.com/image/upload/medium/f24_a08_123405_1275_on_a.jpg,$73.50
MELITA SATIN DRESS,https://www.aritzia.com/en/product/melita-satin-dress/122161.html?dwvar_122161_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_122161_1274_on_a.jpg,$52.99-$55.99
SPEAKEASY DRESS,https://www.aritzia.com/en/product/speakeasy-dress/121207.html?dwvar_121207_color=1274,https://assets.aritzia.com/image/upload/medium/s24_22_a08_121207_1274_on_b.jpg,$66.99
ALEXIS DRESS,https://www.aritzia.com/en/product/alexis-dress/122463.html?dwvar_122463_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_122463_6046_on_a.jpg,$73.99
RHAPSODY DRESS,https://www.aritzia.com/en/product/rhapsody-dress/113131.html?dwvar_113131_color=19170,https://assets.aritzia.com/image/upload/medium/f24_a08_113131_19170_on_a.jpg,$73.99
LUXE LOUNGE DISPOSITION DRESS,https://www.aritzia.com/en/product/luxe-lounge-disposition-dress/121278.html?dwvar_121278_color=4425,https://assets.aritzia.com/image/upload/medium/f24_a08_121278_4425_on_a.jpg,$34.99-$43.99
CONTOUR CASTORO DRESS,https://www.aritzia.com/en/product/contour-castoro-dress/120817.html?dwvar_120817_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_120817_1274_on_a.jpg,$38.99
EVIE MIDI DRESS,https://www.aritzia.com/en/product/evie-midi-dress/98149.html?dwvar_98149_color=11420,https://assets.aritzia.com/image/upload/medium/s24_04_a08_98149_11420_on_a.jpg,$73.99-$111
ALLEGORIA POPLIN DRESS,https://www.aritzia.com/en/product/allegoria-poplin-dress/116569.html?dwvar_116569_color=1275,https://assets.aritzia.com/image/upload/medium/s24_04_a08_116569_1275_on_a.jpg,$148
OPPORTUNITY DRESS,https://www.aritzia.com/en/product/opportunity-dress/115484.html?dwvar_115484_color=1564,https://assets.aritzia.com/image/upload/medium/s24_01_a08_115484_1564_on_a.jpg,$83.99-$168
SHIRT LINEN DRESS,https://www.aritzia.com/en/product/shirt-linen-dress/115999.html?dwvar_115999_color=1275,https://assets.aritzia.com/image/upload/medium/s24_04_a08_115999_1275_on_a.jpg,$66.99
LUXE LOUNGE RETREAT CAMI DRESS,https://www.aritzia.com/en/product/luxe-lounge-retreat-cami-dress/121359.html?dwvar_121359_color=4425,https://assets.aritzia.com/image/upload/medium/f24_a08_121359_4425_on_a.jpg,$28.99-$58
HOMESTRETCH™ SQUARENECK MINI DRESS,https://www.aritzia.com/en/product/homestretch%E2%84%A2-squareneck-mini-dress/121034.html?dwvar_121034_color=32774,https://assets.aritzia.com/image/upload/medium/f24_a08_121034_32774_on_a.jpg,$33.99
PRESS DRESS,https://www.aritzia.com/en/product/press-dress/120625.html?dwvar_120625_color=19629,https://assets.aritzia.com/image/upload/medium/f24_a08_120625_19629_on_a.jpg,$58.99
SMOOTH MATTER™ SYMBOL DRESS,https://www.aritzia.com/en/product/smooth-matter%E2%84%A2-symbol-dress/123877.html?dwvar_123877_color=34050,https://assets.aritzia.com/image/upload/medium/s25_a08_123877_34050_on_a.jpg,$98
EXCLUSIVE SATIN DRESS,https://www.aritzia.com/en/product/exclusive-satin-dress/124211.html?dwvar_124211_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_124211_1274_on_a.jpg,$83.99-$168
TUBEROSE MINI DRESS,https://www.aritzia.com/en/product/tuberose-mini-dress/125091.html?dwvar_125091_color=29662,https://assets.aritzia.com/image/upload/medium/s25_a08_125091_29662_on_a.jpg,$148
ALCHEMY DRESS,https://www.aritzia.com/en/product/alchemy-dress/113695.html?dwvar_113695_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_113695_1274_on_a.jpg,$46.99-$58.99
APHRODITE SATIN DRESS,https://www.aritzia.com/en/product/aphrodite-satin-dress/121510.html?dwvar_121510_color=19629,https://assets.aritzia.com/image/upload/medium/f24_a08_121510_19629_on_a.jpg,$54.99-$68.99
AURELIE DRESS,https://www.aritzia.com/en/product/aurelie-dress/122338.html?dwvar_122338_color=27400,https://assets.aritzia.com/image/upload/medium/f24_a08_122338_27400_on_a.jpg,$58.99-$63.99
LULEA DRESS,https://www.aritzia.com/en/product/lulea-dress/121095.html?dwvar_121095_color=32772,https://assets.aritzia.com/image/upload/medium/f24_a08_121095_32772_on_a.jpg,$58.99-$62.99
ANDERSON SATIN DRESS,https://www.aritzia.com/en/product/anderson-satin-dress/124615.html?dwvar_124615_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_124615_1274_on_a.jpg,$48.99-$54.99
FLICKER DRESS,https://www.aritzia.com/en/product/flicker-dress/78733.html?dwvar_78733_color=23833,https://assets.aritzia.com/image/upload/medium/f24_a08_78733_23833_on_a.jpg,$52.99-$88.99
LASTING TUBE DRESS,https://www.aritzia.com/en/product/lasting-tube-dress/120988.html?dwvar_120988_color=1564,https://assets.aritzia.com/image/upload/medium/f24_a08_120988_1564_on_a.jpg,$68.99
VALLEY DRESS,https://www.aritzia.com/en/product/valley-dress/122456.html?dwvar_122456_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_122456_6046_on_a.jpg,$68.99
ALLUDE DRESS,https://www.aritzia.com/en/product/allude-dress/122320.html?dwvar_122320_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a08_122320_1274_on_a.jpg,$54.99
FIONA DRESS,https://www.aritzia.com/en/product/fiona-dress/122164.html?dwvar_122164_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_122164_6046_on_a.jpg,$148
VICTOIRE DRESS,https://www.aritzia.com/en/product/victoire-dress/121080.html?dwvar_121080_color=6046,https://assets.aritzia.com/image/upload/medium/f24_a08_121080_6046_on_a.jpg,$49.99
SPOTLIGHT DRESS,https://www.aritzia.com/en/product/spotlight-dress/117496.html?dwvar_117496_color=28537,https://assets.aritzia.com/image/upload/medium/s24_22_a08_117496_28537_on_a.jpg,$34.99
AUDREY DRESS,https://www.aritzia.com/en/product/audrey-dress/123545.html?dwvar_123545_color=25184,https://assets.aritzia.com/image/upload/medium/f24_a08_123545_25184_on_a.jpg,$83.99
LIFE RELAY ZIP-UP,https://www.aritzia.com/en/product/life-relay-zip-up/116920.html?dwvar_116920_color=5870,https://assets.aritzia.com/image/upload/medium/s25_a04_116920_5870_on_a.jpg,$98
THE NEW SUMMIT PARKA,https://www.aritzia.com/en/product/the-new-summit-parka/120092.html?dwvar_120092_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a05_120092_1274_on_a.jpg,$227.50
BUTTER LIMIT ZIP-UP,https://www.aritzia.com/en/product/butter-limit-zip-up/116764.html?dwvar_116764_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a04_116764_1274_on_a.jpg,$78
POLARTEC® 200 1/4 ZIP HIP SWEATER,https://www.aritzia.com/en/product/polartec%C2%AE-200-1%2F4-zip-hip-sweater/119666.html?dwvar_119666_color=18891,https://assets.aritzia.com/image/upload/medium/f24_a03_119666_18891_on_a.jpg,$90
LIMIT ZIP LONGSLEEVE,https://www.aritzia.com/en/product/limit-zip-longsleeve/123584.html?dwvar_123584_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a03_123584_1274_on_a.jpg,$54.60
POLARTEC® 200 1/4 ZIP SWEATER,https://www.aritzia.com/en/product/polartec%C2%AE-200-1%2F4-zip-sweater/119667.html?dwvar_119667_color=18891,https://assets.aritzia.com/image/upload/medium/f24_a03_119667_18891_on_a.jpg,$85
THE POWDER PARKA™ LONG,https://www.aritzia.com/en/product/the-powder-parka%E2%84%A2-long/120332.html?dwvar_120332_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a05_120332_1274_on_a.jpg,$425
THE POWDER PARKA™,https://www.aritzia.com/en/product/the-powder-parka%E2%84%A2/118035.html?dwvar_118035_color=6038,https://assets.aritzia.com/image/upload/medium/f24_a05_118035_6038_on_a.jpg,$375
HEATFORM™ RELAY ZIP-UP,https://www.aritzia.com/en/product/heatform%E2%84%A2-relay-zip-up/122857.html?dwvar_122857_color=2819,https://assets.aritzia.com/image/upload/medium/f24_a04_122857_2819_on_a.jpg,$110
THE PILLOW PUFF,https://www.aritzia.com/en/product/the-pillow-puff/80012.html?dwvar_80012_color=1274,https://assets.aritzia.com/image/upload/medium/s24_19_a04_80012_1274_on_a.jpg,$50.99
HEATFORM™ LIMIT ZIP-UP,https://www.aritzia.com/en/product/heatform%E2%84%A2-limit-zip-up/122858.html?dwvar_122858_color=2819,https://assets.aritzia.com/image/upload/medium/f24_a04_122858_2819_on_a.jpg,$88
DAWN JACKET,https://www.aritzia.com/en/product/dawn-jacket/116600.html?dwvar_116600_color=19629,https://assets.aritzia.com/image/upload/medium/s24_14_a04_116600_19629_on_a.jpg,$46.99
THE PILLOW PUFF LONG,https://www.aritzia.com/en/product/the-pillow-puff-long/114157.html?dwvar_114157_color=11157,https://assets.aritzia.com/image/upload/medium/f24_a04_114157_11157_off_a.jpg,$73.99
FORMAFLEECE™ OXYGEN HI-HIP ZIP HOODIE,https://www.aritzia.com/en/product/formafleece%E2%84%A2-oxygen-hi-hip-zip-hoodie/121021.html?dwvar_121021_color=4425,https://assets.aritzia.com/image/upload/medium/f24_a03_121021_4425_on_a.jpg,$90
REGULATE ZIP-UP,https://www.aritzia.com/en/product/regulate-zip-up/121431.html?dwvar_121431_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a03_121431_1274_on_a.jpg,$48.99
THE SUMMIT PARKA LONG,https://www.aritzia.com/en/product/the-summit-parka-long/122314.html?dwvar_122314_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a05_122314_1274_on_a.jpg,$174.99
NITRO JACKET,https://www.aritzia.com/en/product/nitro-jacket/116854.html?dwvar_116854_color=1274,https://assets.aritzia.com/image/upload/medium/f24_a05_116854_1274_on_a.jpg,$69.99
THE FARRAH HI-RISE WIDE JEAN,https://www.aritzia.com/en/product/the-farrah-hi-rise-wide-jean/109082.html?dwvar_109082_color=30426,https://assets.aritzia.com/image/upload/medium/s25_a06_109082_30426_on_b.jpg,$128
ANNINA JEAN,https://www.aritzia.com/en/product/annina-jean/113877.html?dwvar_113877_color=31768,https://assets.aritzia.com/image/upload/medium/s25_a06_113877_31768_on_b.jpg,$338-$368
THE '90S IGGY LO-RISE BAGGY JEAN,https://www.aritzia.com/en/product/the-%2790s-iggy-lo-rise-baggy-jean/107109.html?dwvar_107109_color=30426,https://assets.aritzia.com/image/upload/medium/s25_a06_107109_30426_on_b.jpg,$128
AYLA BAGGY CUFFED JEAN,https://www.aritzia.com/en/product/ayla-baggy-cuffed-jean/110210.html?dwvar_110210_color=30959,https://assets.aritzia.com/image/upload/medium/s25_a06_110210_30959_on_b.jpg,$368-$528
THE '80S COMFY DENIM SHIRT,https://www.aritzia.com/en/product/the-%2780s-comfy-denim-shirt/103330.html?dwvar_103330_color=25606,https://assets.aritzia.com/image/upload/medium/s25_a02_103330_25606_on_b.jpg,$98
THE ARLO HI-RISE STRAIGHT JEAN,https://www.aritzia.com/en/product/the-arlo-hi-rise-straight-jean/107269.html?dwvar_107269_color=29866,https://assets.aritzia.com/image/upload/medium/s25_a06_107269_29866_on_b.jpg,$128
DAD JEAN,https://www.aritzia.com/en/product/dad-jean/122844.html?dwvar_122844_color=33334,https://assets.aritzia.com/image/upload/medium/s25_a06_122844_33334_on_b.jpg,$118
LOW-SLUNG BAGGY JEAN,https://www.aritzia.com/en/product/low-slung-baggy-jean/113856.html?dwvar_113856_color=30952,https://assets.aritzia.com/image/upload/medium/s25_a06_113856_30952_on_b.jpg,$338-$358
LEENA JEAN,https://www.aritzia.com/en/product/leena-jean/126237.html?dwvar_126237_color=34770,https://assets.aritzia.com/image/upload/medium/s25_a06_126237_34770_on_b.jpg,$358
LOW LOOSE JEAN,https://www.aritzia.com/en/product/low-loose-jean/111370.html?dwvar_111370_color=31221,https://assets.aritzia.com/image/upload/medium/s25_a06_111370_31221_on_b.jpg,$128-$148
501 '90S JEAN,https://www.aritzia.com/en/product/501-%2790s-jean/106142.html?dwvar_106142_color=27961,https://assets.aritzia.com/image/upload/medium/s25_a06_106142_27961_on_b.jpg,$98-$158
THE '90S MARLO HI-RISE BAGGY JEAN,https://www.aritzia.com/en/product/the-%2790s-marlo-hi-rise-baggy-jean/105109.html?dwvar_105109_color=16408,https://assets.aritzia.com/image/upload/medium/f24_a06_105109_16408_on_b.jpg,$128
WEDGIE BOOTCUT JEAN,https://www.aritzia.com/en/product/wedgie-bootcut-jean/124800.html?dwvar_124800_color=34121,https://assets.aritzia.com/image/upload/medium/s25_a06_124800_34121_on_b.jpg,$118
RIBCAGE FULL LENGTH JEAN,https://www.aritzia.com/en/product/ribcage-full-length-jean/121608.html?dwvar_121608_color=31211,https://assets.aritzia.com/image/upload/medium/s25_a06_121608_31211_on_b.jpg,$58.99-$128
BAGGY DAD JEAN,https://www.aritzia.com/en/product/baggy-dad-jean/121615.html?dwvar_121615_color=33334,https://assets.aritzia.com/image/upload/medium/s25_a06_121615_33334_on_b.jpg,$128-$138
LOW CURVE JEAN,https://www.aritzia.com/en/product/low-curve-jean/123047.html?dwvar_123047_color=33708,https://assets.aritzia.com/image/upload/medium/s25_a06_123047_33708_on_b.jpg,$358-$368
GENOVA LOW SLUNG BOOT JEAN,https://www.aritzia.com/en/product/genova-low-slung-boot-jean/126263.html?dwvar_126263_color=34780,https://assets.aritzia.com/image/upload/medium/s25_a06_126263_34780_on_b.jpg,$368
